Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2663155,-,-,-,42.44,-76.51,0,126,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Direction,Wind Speed
2020,3,30,0,30,0,0,0,233,0.30000000000000004
2020,3,30,1,30,0,0,0,268,0.30000000000000004
2020,3,30,2,30,0,0,0,291,0.30000000000000004
2020,3,30,3,30,0,0,0,297,0.4
2020,3,30,4,30,0,0,0,273,0.4
2020,3,30,5,30,0,0,0,226,0.4
2020,3,30,6,30,0,0,0,198,0.5
2020,3,30,7,30,0,0,0,187,0.5
2020,3,30,8,30,0,0,0,179,0.5
2020,3,30,9,30,0,0,0,178,0.5
2020,3,30,10,30,0,0,0,177,0.5
2020,3,30,11,30,17,0,17,179,0.5
2020,3,30,12,30,15,0,15,186,0.5
2020,3,30,13,30,45,0,45,198,0.6000000000000001
2020,3,30,14,30,96,0,96,215,0.6000000000000001
2020,3,30,15,30,95,0,95,236,0.6000000000000001
2020,3,30,16,30,340,51,380,257,0.6000000000000001
2020,3,30,17,30,136,0,136,274,0.6000000000000001
2020,3,30,18,30,270,20,285,288,0.6000000000000001
2020,3,30,19,30,217,12,225,299,0.6000000000000001
2020,3,30,20,30,151,0,151,303,0.5
2020,3,30,21,30,62,0,62,300,0.4
2020,3,30,22,30,45,0,45,291,0.30000000000000004
2020,3,30,23,30,0,0,0,284,0.2
2020,3,31,0,30,0,0,0,266,0.2
2020,3,31,1,30,0,0,0,256,0.2
2020,3,31,2,30,0,0,0,251,0.30000000000000004
2020,3,31,3,30,0,0,0,246,0.30000000000000004
2020,3,31,4,30,0,0,0,246,0.30000000000000004
2020,3,31,5,30,0,0,0,255,0.30000000000000004
2020,3,31,6,30,0,0,0,268,0.30000000000000004
2020,3,31,7,30,0,0,0,284,0.30000000000000004
2020,3,31,8,30,0,0,0,308,0.30000000000000004
2020,3,31,9,30,0,0,0,334,0.30000000000000004
2020,3,31,10,30,0,0,0,176,0.30000000000000004
2020,3,31,11,30,20,0,20,18,0.2
2020,3,31,12,30,89,0,89,41,0.2
2020,3,31,13,30,94,0,94,64,0.30000000000000004
2020,3,31,14,30,121,0,121,77,0.30000000000000004
2020,3,31,15,30,123,0,123,83,0.30000000000000004
2020,3,31,16,30,305,28,327,89,0.30000000000000004
2020,3,31,17,30,226,10,234,86,0.30000000000000004
2020,3,31,18,30,208,8,214,66,0.30000000000000004
2020,3,31,19,30,306,200,437,48,0.4
2020,3,31,20,30,138,0,138,42,0.4
2020,3,31,21,30,20,0,20,42,0.4
2020,3,31,22,30,42,0,42,44,0.30000000000000004
2020,3,31,23,30,0,0,0,46,0.30000000000000004
2020,4,1,0,30,0,0,0,54,0.4
2020,4,1,1,30,0,0,0,59,0.4
2020,4,1,2,30,0,0,0,66,0.30000000000000004
2020,4,1,3,30,0,0,0,78,0.30000000000000004
2020,4,1,4,30,0,0,0,91,0.2
2020,4,1,5,30,0,0,0,94,0.30000000000000004
2020,4,1,6,30,0,0,0,89,0.4
2020,4,1,7,30,0,0,0,85,0.4
2020,4,1,8,30,0,0,0,80,0.4
2020,4,1,9,30,0,0,0,74,0.4
2020,4,1,10,30,0,0,0,64,0.30000000000000004
2020,4,1,11,30,27,0,27,39,0.30000000000000004
2020,4,1,12,30,122,92,151,11,0.30000000000000004
2020,4,1,13,30,165,10,169,174,0.5
2020,4,1,14,30,188,6,191,344,0.6000000000000001
2020,4,1,15,30,109,911,769,335,0.6000000000000001
2020,4,1,16,30,110,936,842,331,0.7000000000000001
2020,4,1,17,30,107,950,858,330,0.8
2020,4,1,18,30,101,943,807,330,0.9
2020,4,1,19,30,96,912,698,332,0.9
2020,4,1,20,30,87,854,540,333,0.8
2020,4,1,21,30,74,748,350,333,0.7000000000000001
2020,4,1,22,30,50,533,150,332,0.6000000000000001
2020,4,1,23,30,0,0,0,330,0.5
2020,4,2,0,30,0,0,0,328,0.4
2020,4,2,1,30,0,0,0,330,0.4
2020,4,2,2,30,0,0,0,332,0.4
2020,4,2,3,30,0,0,0,330,0.4
2020,4,2,4,30,0,0,0,328,0.4
2020,4,2,5,30,0,0,0,327,0.4
2020,4,2,6,30,0,0,0,328,0.4
2020,4,2,7,30,0,0,0,329,0.4
2020,4,2,8,30,0,0,0,331,0.5
2020,4,2,9,30,0,0,0,332,0.5
2020,4,2,10,30,0,0,0,332,0.6000000000000001
2020,4,2,11,30,36,449,94,331,0.6000000000000001
2020,4,2,12,30,60,730,290,331,0.8
2020,4,2,13,30,195,297,339,332,0.9
2020,4,2,14,30,81,922,658,330,1
2020,4,2,15,30,84,956,781,328,1
2020,4,2,16,30,372,282,593,327,1.1
2020,4,2,17,30,88,974,862,327,1.1
2020,4,2,18,30,88,959,810,327,1.1
2020,4,2,19,30,86,925,700,325,1
2020,4,2,20,30,80,862,540,323,1
2020,4,2,21,30,120,0,120,320,0.9
2020,4,2,22,30,47,554,153,320,0.8
2020,4,2,23,30,0,0,0,320,0.8
2020,4,3,0,30,0,0,0,330,0.8
2020,4,3,1,30,0,0,0,336,0.7000000000000001
2020,4,3,2,30,0,0,0,336,0.7000000000000001
2020,4,3,3,30,0,0,0,331,0.7000000000000001
2020,4,3,4,30,0,0,0,327,0.7000000000000001
2020,4,3,5,30,0,0,0,324,0.8
2020,4,3,6,30,0,0,0,322,0.8
2020,4,3,7,30,0,0,0,321,0.8
2020,4,3,8,30,0,0,0,321,0.8
2020,4,3,9,30,0,0,0,320,0.8
2020,4,3,10,30,0,0,0,319,0.8
2020,4,3,11,30,15,0,15,319,0.7000000000000001
2020,4,3,12,30,58,0,58,320,0.7000000000000001
2020,4,3,13,30,87,0,87,322,0.7000000000000001
2020,4,3,14,30,106,0,106,325,0.7000000000000001
2020,4,3,15,30,65,0,65,327,0.7000000000000001
2020,4,3,16,30,285,20,301,328,0.7000000000000001
2020,4,3,17,30,306,25,326,328,0.7000000000000001
2020,4,3,18,30,264,17,277,327,0.7000000000000001
2020,4,3,19,30,64,0,64,326,0.7000000000000001
2020,4,3,20,30,75,0,75,325,0.6000000000000001
2020,4,3,21,30,39,0,39,324,0.5
2020,4,3,22,30,36,0,36,325,0.5
2020,4,3,23,30,0,0,0,326,0.5
2020,4,4,0,30,0,0,0,333,0.4
2020,4,4,1,30,0,0,0,337,0.4
2020,4,4,2,30,0,0,0,337,0.30000000000000004
2020,4,4,3,30,0,0,0,331,0.30000000000000004
2020,4,4,4,30,0,0,0,324,0.30000000000000004
2020,4,4,5,30,0,0,0,321,0.30000000000000004
2020,4,4,6,30,0,0,0,320,0.30000000000000004
2020,4,4,7,30,0,0,0,319,0.2
2020,4,4,8,30,0,0,0,318,0.2
2020,4,4,9,30,0,0,0,319,0.2
2020,4,4,10,30,0,0,0,320,0.2
2020,4,4,11,30,36,0,36,323,0.2
2020,4,4,12,30,84,0,84,329,0.1
2020,4,4,13,30,110,0,110,323,0.1
2020,4,4,14,30,228,18,240,305,0.2
2020,4,4,15,30,251,15,262,296,0.2
2020,4,4,16,30,390,195,545,298,0.30000000000000004
2020,4,4,17,30,391,117,484,303,0.30000000000000004
2020,4,4,18,30,368,138,473,308,0.30000000000000004
2020,4,4,19,30,291,58,330,314,0.2
2020,4,4,20,30,97,0,97,322,0.2
2020,4,4,21,30,66,0,66,335,0.2
2020,4,4,22,30,46,551,155,171,0.2
2020,4,4,23,30,0,0,0,0,0.2
2020,4,5,0,30,0,0,0,18,0.4
2020,4,5,1,30,0,0,0,25,0.6000000000000001
2020,4,5,2,30,0,0,0,39,0.7000000000000001
2020,4,5,3,30,0,0,0,87,0.6000000000000001
2020,4,5,4,30,0,0,0,148,0.6000000000000001
2020,4,5,5,30,0,0,0,181,0.7000000000000001
2020,4,5,6,30,0,0,0,193,0.6000000000000001
2020,4,5,7,30,0,0,0,198,0.5
2020,4,5,8,30,0,0,0,204,0.4
2020,4,5,9,30,0,0,0,213,0.4
2020,4,5,10,30,0,0,0,224,0.30000000000000004
2020,4,5,11,30,13,0,13,241,0.30000000000000004
2020,4,5,12,30,42,0,42,261,0.30000000000000004
2020,4,5,13,30,128,0,128,280,0.30000000000000004
2020,4,5,14,30,236,22,250,291,0.30000000000000004
2020,4,5,15,30,292,29,313,295,0.4
2020,4,5,16,30,379,87,448,300,0.4
2020,4,5,17,30,208,8,215,308,0.4
2020,4,5,18,30,209,716,756,316,0.4
2020,4,5,19,30,203,662,650,321,0.4
2020,4,5,20,30,104,0,104,325,0.4
2020,4,5,21,30,142,466,321,330,0.4
2020,4,5,22,30,74,90,92,332,0.30000000000000004
2020,4,5,23,30,0,0,0,331,0.30000000000000004
2020,4,6,0,30,0,0,0,318,0.30000000000000004
2020,4,6,1,30,0,0,0,305,0.30000000000000004
2020,4,6,2,30,0,0,0,297,0.30000000000000004
2020,4,6,3,30,0,0,0,296,0.30000000000000004
2020,4,6,4,30,0,0,0,296,0.30000000000000004
2020,4,6,5,30,0,0,0,298,0.30000000000000004
2020,4,6,6,30,0,0,0,300,0.30000000000000004
2020,4,6,7,30,0,0,0,303,0.30000000000000004
2020,4,6,8,30,0,0,0,306,0.30000000000000004
2020,4,6,9,30,0,0,0,307,0.30000000000000004
2020,4,6,10,30,0,0,0,309,0.2
2020,4,6,11,30,47,431,112,319,0.2
2020,4,6,12,30,77,691,309,331,0.2
2020,4,6,13,30,95,818,507,336,0.30000000000000004
2020,4,6,14,30,108,875,673,331,0.4
2020,4,6,15,30,105,935,803,322,0.4
2020,4,6,16,30,107,956,874,316,0.4
2020,4,6,17,30,105,957,880,314,0.4
2020,4,6,18,30,104,937,823,314,0.5
2020,4,6,19,30,102,898,711,316,0.5
2020,4,6,20,30,90,846,553,318,0.4
2020,4,6,21,30,107,522,308,324,0.4
2020,4,6,22,30,74,167,108,333,0.30000000000000004
2020,4,6,23,30,5,0,5,337,0.4
2020,4,7,0,30,0,0,0,316,0.5
2020,4,7,1,30,0,0,0,300,0.6000000000000001
2020,4,7,2,30,0,0,0,294,0.5
2020,4,7,3,30,0,0,0,290,0.4
2020,4,7,4,30,0,0,0,290,0.4
2020,4,7,5,30,0,0,0,295,0.30000000000000004
2020,4,7,6,30,0,0,0,295,0.30000000000000004
2020,4,7,7,30,0,0,0,291,0.30000000000000004
2020,4,7,8,30,0,0,0,288,0.5
2020,4,7,9,30,0,0,0,286,0.8
2020,4,7,10,30,0,0,0,280,0.7000000000000001
2020,4,7,11,30,52,368,109,273,0.4
2020,4,7,12,30,93,606,299,283,0.2
2020,4,7,13,30,114,742,492,300,0.30000000000000004
2020,4,7,14,30,126,822,660,301,0.30000000000000004
2020,4,7,15,30,120,889,787,297,0.30000000000000004
2020,4,7,16,30,125,907,856,292,0.2
2020,4,7,17,30,129,897,859,286,0.2
2020,4,7,18,30,122,887,806,285,0.2
2020,4,7,19,30,113,857,696,302,0.1
2020,4,7,20,30,232,60,265,314,0.1
2020,4,7,21,30,11,0,11,304,0.2
2020,4,7,22,30,37,0,37,325,0.30000000000000004
2020,4,7,23,30,5,0,5,353,0.30000000000000004
2020,4,8,0,30,0,0,0,230,0.30000000000000004
2020,4,8,1,30,0,0,0,124,0.4
2020,4,8,2,30,0,0,0,120,0.2
2020,4,8,3,30,0,0,0,108,0.2
2020,4,8,4,30,0,0,0,102,0.1
2020,4,8,5,30,0,0,0,104,0.1
2020,4,8,6,30,0,0,0,68,0.1
2020,4,8,7,30,0,0,0,16,0.2
2020,4,8,8,30,0,0,0,175,0.30000000000000004
2020,4,8,9,30,0,0,0,346,0.30000000000000004
2020,4,8,10,30,0,0,0,337,0.30000000000000004
2020,4,8,11,30,63,284,108,329,0.30000000000000004
2020,4,8,12,30,71,0,71,327,0.4
2020,4,8,13,30,140,0,140,328,0.4
2020,4,8,14,30,180,4,182,325,0.4
2020,4,8,15,30,355,265,555,317,0.4
2020,4,8,16,30,294,21,311,310,0.5
2020,4,8,17,30,368,57,415,306,0.5
2020,4,8,18,30,150,840,800,306,0.5
2020,4,8,19,30,243,18,256,305,0.5
2020,4,8,20,30,248,144,328,307,0.5
2020,4,8,21,30,105,634,353,311,0.4
2020,4,8,22,30,69,436,161,307,0.30000000000000004
2020,4,8,23,30,12,62,14,301,0.30000000000000004
2020,4,9,0,30,0,0,0,280,0.4
2020,4,9,1,30,0,0,0,269,0.4
2020,4,9,2,30,0,0,0,255,0.30000000000000004
2020,4,9,3,30,0,0,0,246,0.30000000000000004
2020,4,9,4,30,0,0,0,234,0.4
2020,4,9,5,30,0,0,0,205,0.6000000000000001
2020,4,9,6,30,0,0,0,179,0.5
2020,4,9,7,30,0,0,0,164,0.4
2020,4,9,8,30,0,0,0,152,0.4
2020,4,9,9,30,0,0,0,154,0.5
2020,4,9,10,30,0,0,0,165,0.6000000000000001
2020,4,9,11,30,18,0,18,172,0.7000000000000001
2020,4,9,12,30,19,0,19,186,0.7000000000000001
2020,4,9,13,30,24,0,24,230,0.8
2020,4,9,14,30,70,0,70,275,1
2020,4,9,15,30,126,0,126,294,1
2020,4,9,16,30,390,88,462,298,0.9
2020,4,9,17,30,206,9,214,297,0.9
2020,4,9,18,30,382,159,505,295,0.9
2020,4,9,19,30,228,541,600,292,0.9
2020,4,9,20,30,14,0,14,291,0.8
2020,4,9,21,30,80,751,377,290,0.7000000000000001
2020,4,9,22,30,56,558,175,286,0.6000000000000001
2020,4,9,23,30,11,0,11,283,0.6000000000000001
2020,4,10,0,30,0,0,0,271,0.5
2020,4,10,1,30,0,0,0,264,0.4
2020,4,10,2,30,0,0,0,264,0.4
2020,4,10,3,30,0,0,0,268,0.5
2020,4,10,4,30,0,0,0,271,0.6000000000000001
2020,4,10,5,30,0,0,0,273,0.6000000000000001
2020,4,10,6,30,0,0,0,270,0.6000000000000001
2020,4,10,7,30,0,0,0,266,0.7000000000000001
2020,4,10,8,30,0,0,0,267,0.7000000000000001
2020,4,10,9,30,0,0,0,271,0.8
2020,4,10,10,30,0,0,0,273,0.8
2020,4,10,11,30,51,0,51,274,0.8
2020,4,10,12,30,74,0,74,277,0.8
2020,4,10,13,30,59,0,59,283,0.9
2020,4,10,14,30,302,90,362,289,0.9
2020,4,10,15,30,286,481,654,294,1
2020,4,10,16,30,371,355,661,297,1
2020,4,10,17,30,408,131,516,300,1
2020,4,10,18,30,367,283,589,300,1
2020,4,10,19,30,328,155,435,300,0.9
2020,4,10,20,30,211,25,224,300,0.9
2020,4,10,21,30,140,12,145,297,0.8
2020,4,10,22,30,55,0,55,293,0.8
2020,4,10,23,30,8,0,8,291,0.7000000000000001
2020,4,11,0,30,0,0,0,290,0.7000000000000001
2020,4,11,1,30,0,0,0,290,0.7000000000000001
2020,4,11,2,30,0,0,0,288,0.7000000000000001
2020,4,11,3,30,0,0,0,285,0.6000000000000001
2020,4,11,4,30,0,0,0,282,0.6000000000000001
2020,4,11,5,30,0,0,0,281,0.6000000000000001
2020,4,11,6,30,0,0,0,281,0.5
2020,4,11,7,30,0,0,0,281,0.5
2020,4,11,8,30,0,0,0,281,0.5
2020,4,11,9,30,0,0,0,278,0.5
2020,4,11,10,30,0,0,0,271,0.4
2020,4,11,11,30,49,503,137,272,0.5
2020,4,11,12,30,75,733,338,281,0.6000000000000001
2020,4,11,13,30,91,842,536,284,0.6000000000000001
2020,4,11,14,30,101,907,705,284,0.6000000000000001
2020,4,11,15,30,105,947,831,284,0.6000000000000001
2020,4,11,16,30,116,944,891,286,0.6000000000000001
2020,4,11,17,30,396,279,627,289,0.6000000000000001
2020,4,11,18,30,112,932,842,291,0.6000000000000001
2020,4,11,19,30,113,888,729,293,0.6000000000000001
2020,4,11,20,30,109,816,569,294,0.6000000000000001
2020,4,11,21,30,95,700,377,293,0.5
2020,4,11,22,30,66,508,178,288,0.4
2020,4,11,23,30,16,110,20,285,0.30000000000000004
2020,4,12,0,30,0,0,0,275,0.4
2020,4,12,1,30,0,0,0,267,0.5
2020,4,12,2,30,0,0,0,245,0.7000000000000001
2020,4,12,3,30,0,0,0,219,0.7000000000000001
2020,4,12,4,30,0,0,0,201,0.5
2020,4,12,5,30,0,0,0,189,0.4
2020,4,12,6,30,0,0,0,180,0.4
2020,4,12,7,30,0,0,0,173,0.4
2020,4,12,8,30,0,0,0,168,0.4
2020,4,12,9,30,0,0,0,165,0.4
2020,4,12,10,30,0,0,0,164,0.4
2020,4,12,11,30,64,38,71,171,0.5
2020,4,12,12,30,141,47,159,177,0.5
2020,4,12,13,30,129,702,502,178,0.5
2020,4,12,14,30,289,56,326,181,0.6000000000000001
2020,4,12,15,30,89,0,89,181,0.5
2020,4,12,16,30,408,147,530,180,0.5
2020,4,12,17,30,216,9,224,182,0.5
2020,4,12,18,30,224,10,232,185,0.5
2020,4,12,19,30,153,0,153,183,0.5
2020,4,12,20,30,174,4,176,181,0.4
2020,4,12,21,30,112,0,112,180,0.4
2020,4,12,22,30,83,133,113,175,0.4
2020,4,12,23,30,10,0,10,172,0.4
2020,4,13,0,30,0,0,0,171,0.4
2020,4,13,1,30,0,0,0,165,0.4
2020,4,13,2,30,0,0,0,162,0.5
2020,4,13,3,30,0,0,0,158,0.5
2020,4,13,4,30,0,0,0,154,0.5
2020,4,13,5,30,0,0,0,158,0.7000000000000001
2020,4,13,6,30,0,0,0,163,0.7000000000000001
2020,4,13,7,30,0,0,0,163,0.8
2020,4,13,8,30,0,0,0,163,0.9
2020,4,13,9,30,0,0,0,165,0.9
2020,4,13,10,30,0,0,0,166,0.8
2020,4,13,11,30,18,0,18,164,0.7000000000000001
2020,4,13,12,30,18,0,18,162,0.6000000000000001
2020,4,13,13,30,18,0,18,165,0.6000000000000001
2020,4,13,14,30,116,0,116,173,0.7000000000000001
2020,4,13,15,30,240,12,249,175,0.7000000000000001
2020,4,13,16,30,168,5,172,170,0.7000000000000001
2020,4,13,17,30,348,36,378,168,0.7000000000000001
2020,4,13,18,30,138,0,139,199,0.8
2020,4,13,19,30,194,7,199,246,1
2020,4,13,20,30,152,0,152,264,1
2020,4,13,21,30,41,0,41,267,0.9
2020,4,13,22,30,74,0,74,269,0.8
2020,4,13,23,30,4,0,4,269,0.7000000000000001
2020,4,14,0,30,0,0,0,268,0.6000000000000001
2020,4,14,1,30,0,0,0,271,0.6000000000000001
2020,4,14,2,30,0,0,0,271,0.5
2020,4,14,3,30,0,0,0,269,0.5
2020,4,14,4,30,0,0,0,269,0.5
2020,4,14,5,30,0,0,0,270,0.5
2020,4,14,6,30,0,0,0,271,0.5
2020,4,14,7,30,0,0,0,273,0.5
2020,4,14,8,30,0,0,0,276,0.5
2020,4,14,9,30,0,0,0,281,0.5
2020,4,14,10,30,0,0,0,287,0.5
2020,4,14,11,30,69,64,81,291,0.5
2020,4,14,12,30,88,689,346,294,0.5
2020,4,14,13,30,96,835,548,296,0.5
2020,4,14,14,30,97,917,720,295,0.4
2020,4,14,15,30,273,534,689,293,0.4
2020,4,14,16,30,323,477,720,292,0.4
2020,4,14,17,30,392,73,453,286,0.4
2020,4,14,18,30,368,302,608,273,0.30000000000000004
2020,4,14,19,30,330,214,480,259,0.30000000000000004
2020,4,14,20,30,141,643,509,251,0.30000000000000004
2020,4,14,21,30,138,409,306,247,0.30000000000000004
2020,4,14,22,30,43,0,43,244,0.2
2020,4,14,23,30,16,0,16,243,0.2
2020,4,15,0,30,0,0,0,244,0.2
2020,4,15,1,30,0,0,0,249,0.30000000000000004
2020,4,15,2,30,0,0,0,261,0.30000000000000004
2020,4,15,3,30,0,0,0,277,0.30000000000000004
2020,4,15,4,30,0,0,0,286,0.30000000000000004
2020,4,15,5,30,0,0,0,289,0.30000000000000004
2020,4,15,6,30,0,0,0,290,0.30000000000000004
2020,4,15,7,30,0,0,0,290,0.30000000000000004
2020,4,15,8,30,0,0,0,287,0.2
2020,4,15,9,30,0,0,0,281,0.2
2020,4,15,10,30,0,0,0,274,0.2
2020,4,15,11,30,71,103,91,278,0.30000000000000004
2020,4,15,12,30,79,747,361,284,0.30000000000000004
2020,4,15,13,30,240,191,344,279,0.30000000000000004
2020,4,15,14,30,318,207,459,274,0.4
2020,4,15,15,30,123,0,123,270,0.4
2020,4,15,16,30,138,925,912,269,0.4
2020,4,15,17,30,136,924,913,272,0.4
2020,4,15,18,30,390,153,512,278,0.5
2020,4,15,19,30,335,153,443,284,0.4
2020,4,15,20,30,222,30,239,290,0.4
2020,4,15,21,30,170,191,249,302,0.30000000000000004
2020,4,15,22,30,87,55,99,318,0.2
2020,4,15,23,30,10,0,10,327,0.2
2020,4,16,0,30,0,0,0,341,0.2
2020,4,16,1,30,0,0,0,335,0.2
2020,4,16,2,30,0,0,0,326,0.30000000000000004
2020,4,16,3,30,0,0,0,317,0.30000000000000004
2020,4,16,4,30,0,0,0,309,0.30000000000000004
2020,4,16,5,30,0,0,0,306,0.30000000000000004
2020,4,16,6,30,0,0,0,306,0.30000000000000004
2020,4,16,7,30,0,0,0,305,0.30000000000000004
2020,4,16,8,30,0,0,0,301,0.30000000000000004
2020,4,16,9,30,0,0,0,292,0.30000000000000004
2020,4,16,10,30,0,0,0,284,0.30000000000000004
2020,4,16,11,30,56,591,174,288,0.30000000000000004
2020,4,16,12,30,85,793,389,295,0.4
2020,4,16,13,30,108,889,596,297,0.4
2020,4,16,14,30,130,934,772,297,0.4
2020,4,16,15,30,281,521,690,296,0.4
2020,4,16,16,30,233,696,818,294,0.4
2020,4,16,17,30,246,678,818,291,0.4
2020,4,16,18,30,231,833,897,290,0.4
2020,4,16,19,30,168,713,674,289,0.5
2020,4,16,20,30,194,716,609,287,0.5
2020,4,16,21,30,145,382,305,285,0.4
2020,4,16,22,30,70,384,161,279,0.30000000000000004
2020,4,16,23,30,22,155,30,275,0.30000000000000004
2020,4,17,0,30,0,0,0,264,0.30000000000000004
2020,4,17,1,30,0,0,0,256,0.30000000000000004
2020,4,17,2,30,0,0,0,250,0.30000000000000004
2020,4,17,3,30,0,0,0,251,0.30000000000000004
2020,4,17,4,30,0,0,0,255,0.30000000000000004
2020,4,17,5,30,0,0,0,254,0.30000000000000004
2020,4,17,6,30,0,0,0,254,0.30000000000000004
2020,4,17,7,30,0,0,0,258,0.30000000000000004
2020,4,17,8,30,0,0,0,261,0.30000000000000004
2020,4,17,9,30,0,0,0,255,0.30000000000000004
2020,4,17,10,30,12,63,13,243,0.30000000000000004
2020,4,17,11,30,61,515,166,250,0.30000000000000004
2020,4,17,12,30,86,722,366,267,0.30000000000000004
2020,4,17,13,30,212,377,421,270,0.30000000000000004
2020,4,17,14,30,287,371,544,263,0.30000000000000004
2020,4,17,15,30,368,288,595,253,0.30000000000000004
2020,4,17,16,30,414,121,516,245,0.30000000000000004
2020,4,17,17,30,335,29,360,239,0.30000000000000004
2020,4,17,18,30,392,137,502,229,0.30000000000000004
2020,4,17,19,30,240,15,251,214,0.2
2020,4,17,20,30,125,0,125,195,0.2
2020,4,17,21,30,123,0,123,168,0.2
2020,4,17,22,30,49,0,49,137,0.1
2020,4,17,23,30,12,0,12,123,0.2
2020,4,18,0,30,0,0,0,108,0.2
2020,4,18,1,30,0,0,0,101,0.2
2020,4,18,2,30,0,0,0,95,0.2
2020,4,18,3,30,0,0,0,88,0.2
2020,4,18,4,30,0,0,0,75,0.2
2020,4,18,5,30,0,0,0,56,0.2
2020,4,18,6,30,0,0,0,36,0.2
2020,4,18,7,30,0,0,0,21,0.2
2020,4,18,8,30,0,0,0,10,0.2
2020,4,18,9,30,0,0,0,182,0.2
2020,4,18,10,30,6,0,6,357,0.2
2020,4,18,11,30,76,135,105,354,0.30000000000000004
2020,4,18,12,30,115,0,115,353,0.30000000000000004
2020,4,18,13,30,143,615,486,350,0.4
2020,4,18,14,30,249,19,263,346,0.4
2020,4,18,15,30,269,16,282,340,0.4
2020,4,18,16,30,419,209,596,333,0.4
2020,4,18,17,30,134,911,909,326,0.4
2020,4,18,18,30,302,495,700,319,0.4
2020,4,18,19,30,327,83,386,315,0.4
2020,4,18,20,30,261,201,379,314,0.30000000000000004
2020,4,18,21,30,177,156,243,311,0.30000000000000004
2020,4,18,22,30,75,561,212,301,0.2
2020,4,18,23,30,24,186,35,294,0.2
2020,4,19,0,30,0,0,0,266,0.4
2020,4,19,1,30,0,0,0,242,0.30000000000000004
2020,4,19,2,30,0,0,0,223,0.30000000000000004
2020,4,19,3,30,0,0,0,211,0.30000000000000004
2020,4,19,4,30,0,0,0,204,0.30000000000000004
2020,4,19,5,30,0,0,0,202,0.30000000000000004
2020,4,19,6,30,0,0,0,202,0.30000000000000004
2020,4,19,7,30,0,0,0,201,0.30000000000000004
2020,4,19,8,30,0,0,0,199,0.30000000000000004
2020,4,19,9,30,0,0,0,196,0.30000000000000004
2020,4,19,10,30,14,92,16,196,0.30000000000000004
2020,4,19,11,30,58,519,169,200,0.30000000000000004
2020,4,19,12,30,109,525,317,209,0.4
2020,4,19,13,30,101,813,558,214,0.4
2020,4,19,14,30,115,863,718,213,0.4
2020,4,19,15,30,126,884,830,215,0.4
2020,4,19,16,30,140,882,889,219,0.4
2020,4,19,17,30,346,445,726,225,0.4
2020,4,19,18,30,146,1,148,234,0.4
2020,4,19,19,30,146,0,146,245,0.30000000000000004
2020,4,19,20,30,99,0,99,254,0.30000000000000004
2020,4,19,21,30,80,0,80,260,0.30000000000000004
2020,4,19,22,30,36,0,36,268,0.30000000000000004
2020,4,19,23,30,8,0,8,272,0.30000000000000004
2020,4,20,0,30,0,0,0,286,0.2
2020,4,20,1,30,0,0,0,300,0.30000000000000004
2020,4,20,2,30,0,0,0,314,0.30000000000000004
2020,4,20,3,30,0,0,0,321,0.30000000000000004
2020,4,20,4,30,0,0,0,322,0.30000000000000004
2020,4,20,5,30,0,0,0,320,0.30000000000000004
2020,4,20,6,30,0,0,0,322,0.2
2020,4,20,7,30,0,0,0,328,0.2
2020,4,20,8,30,0,0,0,337,0.2
2020,4,20,9,30,0,0,0,351,0.2
2020,4,20,10,30,10,0,10,188,0.2
2020,4,20,11,30,80,135,110,16,0.2
2020,4,20,12,30,107,544,324,14,0.2
2020,4,20,13,30,135,651,503,10,0.2
2020,4,20,14,30,207,609,634,10,0.2
2020,4,20,15,30,342,391,655,7,0.2
2020,4,20,16,30,102,988,944,178,0.1
2020,4,20,17,30,103,981,943,344,0.1
2020,4,20,18,30,101,967,886,331,0.1
2020,4,20,19,30,95,942,775,325,0.2
2020,4,20,20,30,86,891,612,326,0.2
2020,4,20,21,30,73,809,421,333,0.2
2020,4,20,22,30,55,645,215,349,0.30000000000000004
2020,4,20,23,30,22,266,39,359,0.4
2020,4,21,0,30,0,0,0,23,0.5
2020,4,21,1,30,0,0,0,47,0.6000000000000001
2020,4,21,2,30,0,0,0,82,0.8
2020,4,21,3,30,0,0,0,120,0.6000000000000001
2020,4,21,4,30,0,0,0,147,0.4
